0.0000000000,-0.4897959184
0.0000100000,-0.4693877551
0.0000200000,-0.4693877551
0.0000300000,-0.4693877551
0.0000400000,-0.4897959184
0.0000500000,-0.4693877551
0.0000600000,-0.4693877551
0.0000700000,-0.4693877551
0.0000800000,-0.4693877551
0.0000900000,-0.4693877551
0.0001000000,-0.4693877551
0.0001100000,-0.4693877551
0.0001200000,-0.4693877551
0.0001300000,-0.4693877551
0.0001400000,-0.4693877551
0.0001500000,-0.4693877551
0.0001600000,-0.4693877551
0.0001700000,-0.4693877551
0.0001800000,-0.4693877551
0.0001900000,-0.4489795918
0.0002000000,-0.4489795918
0.0002100000,-0.4489795918
0.0002200000,-0.4489795918
0.0002300000,-0.4489795918
0.0002400000,-0.4489795918
0.0002500000,-0.4489795918
0.0002600000,-0.4285714286
0.0002700000,-0.4489795918
0.0002800000,-0.4285714286
0.0002900000,-0.4285714286
0.0003000000,-0.4285714286
0.0003100000,-0.4285714286
0.0003200000,-0.4285714286
0.0003300000,-0.4285714286
0.0003400000,-0.4285714286
0.0003500000,-0.4285714286
0.0003600000,-0.4285714286
0.0003700000,-0.4285714286
0.0003800000,-0.4081632653
0.0003900000,-0.4081632653
0.0004000000,-0.4081632653
0.0004100000,-0.4081632653
0.0004200000,-0.4081632653
0.0004300000,-0.4081632653
0.0004400000,-0.4081632653
0.0004500000,-0.4081632653
0.0004600000,-0.4081632653
0.0004700000,-0.4081632653
0.0004800000,-0.4081632653
0.0004900000,-0.4081632653
0.0005000000,-0.4081632653
0.0005100000,-0.4081632653
0.0005200000,-0.3877551020
0.0005300000,-0.4081632653
0.0005400000,-0.3877551020
0.0005500000,-0.3877551020
0.0005600000,-0.4081632653
0.0005700000,-0.4081632653
0.0005800000,-0.3877551020
0.0005900000,-0.3877551020
0.0006000000,-0.4081632653
0.0006100000,-0.4081632653
0.0006200000,-0.3877551020
0.0006300000,-0.3877551020
0.0006400000,-0.3877551020
0.0006500000,-0.3877551020
0.0006600000,-0.3877551020
0.0006700000,-0.4081632653
0.0006800000,-0.3877551020
0.0006900000,-0.3673469388
0.0007000000,-0.3877551020
0.0007100000,-0.3877551020
0.0007200000,-0.3877551020
0.0007300000,-0.3673469388
0.0007400000,-0.3469387755
0.0007500000,-0.3877551020
0.0007600000,-0.3673469388
0.0007700000,-0.3469387755
0.0007800000,-0.3877551020
0.0007900000,-0.3877551020
0.0008000000,-0.3673469388
0.0008100000,-0.3469387755
0.0008200000,-0.3469387755
0.0008300000,-0.3469387755
0.0008400000,-0.3469387755
0.0008500000,-0.3265306122
0.0008600000,-0.3673469388
0.0008700000,-0.3469387755
0.0008800000,-0.3469387755
0.0008900000,-0.3469387755
0.0009000000,-0.3469387755
0.0009100000,-0.3469387755
0.0009200000,-0.3265306122
0.0009300000,-0.3265306122
0.0009400000,-0.3265306122
0.0009500000,-0.3265306122
0.0009600000,-0.3265306122
0.0009700000,-0.3469387755
0.0009800000,-0.3265306122
0.0009900000,-0.3265306122
0.0010000000,-0.3265306122
0.0010100000,-0.3265306122
0.0010200000,-0.3265306122
0.0010300000,-0.3265306122
0.0010400000,-0.3061224490
0.0010500000,-0.3061224490
0.0010600000,-0.3265306122
0.0010700000,-0.3061224490
0.0010800000,-0.3265306122
0.0010900000,-0.3265306122
0.0011000000,-0.3265306122
0.0011100000,-0.3265306122
0.0011200000,-0.3061224490
0.0011300000,-0.3061224490
0.0011400000,-0.3061224490
0.0011500000,-0.3061224490
0.0011600000,-0.3061224490
0.0011700000,-0.3061224490
0.0011800000,-0.3061224490
0.0011900000,-0.3061224490
0.0012000000,-0.3061224490
0.0012100000,-0.3061224490
0.0012200000,-0.3061224490
0.0012300000,-0.3061224490
0.0012400000,-0.2857142857
0.0012500000,-0.2857142857
0.0012600000,-0.2857142857
0.0012700000,-0.2653061224
0.0012800000,-0.3061224490
0.0012900000,-0.3061224490
0.0013000000,-0.2857142857
0.0013100000,-0.3061224490
0.0013200000,-0.2857142857
0.0013300000,-0.2857142857
0.0013400000,-0.2857142857
0.0013500000,-0.2857142857
0.0013600000,-0.2857142857
0.0013700000,-0.2857142857
0.0013800000,-0.2857142857
0.0013900000,-0.2653061224
0.0014000000,-0.2653061224
0.0014100000,-0.2653061224
0.0014200000,-0.2653061224
0.0014300000,-0.2653061224
0.0014400000,-0.2653061224
0.0014500000,-0.2653061224
0.0014600000,-0.2448979592
0.0014700000,-0.2448979592
0.0014800000,-0.2653061224
0.0014900000,-0.2448979592
0.0015000000,-0.2448979592
0.0015100000,-0.2448979592
0.0015200000,-0.2448979592
0.0015300000,-0.2448979592
0.0015400000,-0.2448979592
0.0015500000,-0.2448979592
0.0015600000,-0.2448979592
0.0015700000,-0.2448979592
0.0015800000,-0.2448979592
0.0015900000,-0.2448979592
0.0016000000,-0.2448979592
0.0016100000,-0.2448979592
0.0016200000,-0.2448979592
0.0016300000,-0.2448979592
0.0016400000,-0.2448979592
0.0016500000,-0.2448979592
0.0016600000,-0.2448979592
0.0016700000,-0.2244897959
0.0016800000,-0.2448979592
0.0016900000,-0.2244897959
0.0017000000,-0.2448979592
0.0017100000,-0.2244897959
0.0017200000,-0.2244897959
0.0017300000,-0.2244897959
0.0017400000,-0.2244897959
0.0017500000,-0.2244897959
0.0017600000,-0.2244897959
0.0017700000,-0.2244897959
0.0017800000,-0.2244897959
0.0017900000,-0.2244897959
0.0018000000,-0.2040816327
0.0018100000,-0.2244897959
0.0018200000,-0.2244897959
0.0018300000,-0.2244897959
0.0018400000,-0.2244897959
0.0018500000,-0.2244897959
0.0018600000,-0.2244897959
0.0018700000,-0.2244897959
0.0018800000,-0.2040816327
0.0018900000,-0.2244897959
0.0019000000,-0.2244897959
0.0019100000,-0.2040816327
0.0019200000,-0.2040816327
0.0019300000,-0.2040816327
0.0019400000,-0.2040816327
0.0019500000,-0.2244897959
0.0019600000,-0.2040816327
0.0019700000,-0.2040816327
0.0019800000,-0.2040816327
0.0019900000,-0.1836734694
0.0020000000,-0.2040816327
0.0020100000,-0.1836734694
0.0020200000,-0.1836734694
0.0020300000,-0.2040816327
0.0020400000,-0.1836734694
0.0020500000,-0.1836734694
0.0020600000,-0.2040816327
0.0020700000,-0.1836734694
0.0020800000,-0.1836734694
0.0020900000,-0.1836734694
0.0021000000,-0.1632653061
0.0021100000,-0.1836734694
0.0021200000,-0.1836734694
0.0021300000,-0.1632653061
0.0021400000,-0.1632653061
0.0021500000,-0.1632653061
0.0021600000,-0.1632653061
0.0021700000,-0.1632653061
0.0021800000,-0.1632653061
0.0021900000,-0.1632653061
0.0022000000,-0.1632653061
0.0022100000,-0.1632653061
0.0022200000,-0.1632653061
0.0022300000,-0.1632653061
0.0022400000,-0.1632653061
0.0022500000,-0.1632653061
0.0022600000,-0.1632653061
0.0022700000,-0.1632653061
0.0022800000,-0.1632653061
0.0022900000,-0.1632653061
0.0023000000,-0.1632653061
0.0023100000,-0.1632653061
0.0023200000,-0.1428571429
0.0023300000,-0.1428571429
0.0023400000,-0.1632653061
0.0023500000,-0.1428571429
0.0023600000,-0.1428571429
0.0023700000,-0.1632653061
0.0023800000,-0.1428571429
0.0023900000,-0.1428571429
0.0024000000,-0.1428571429
0.0024100000,-0.1428571429
0.0024200000,-0.1428571429
0.0024300000,-0.1428571429
0.0024400000,-0.1428571429
0.0024500000,-0.1428571429
0.0024600000,-0.1428571429
0.0024700000,-0.1428571429
0.0024800000,-0.1224489796
0.0024900000,-0.1224489796
0.0025000000,-0.1224489796
0.0025100000,-0.1224489796
0.0025200000,-0.1224489796
0.0025300000,-0.1224489796
0.0025400000,-0.1224489796
0.0025500000,-0.1020408163
0.0025600000,-0.1224489796
0.0025700000,-0.1224489796
0.0025800000,-0.1020408163
0.0025900000,-0.1020408163
0.0026000000,-0.1020408163
0.0026100000,-0.1020408163
0.0026200000,-0.1020408163
0.0026300000,-0.1020408163
0.0026400000,-0.1020408163
0.0026500000,-0.0816326531
0.0026600000,-0.0816326531
0.0026700000,-0.0816326531
0.0026800000,-0.0816326531
0.0026900000,-0.0816326531
0.0027000000,-0.0816326531
0.0027100000,-0.0816326531
0.0027200000,-0.0816326531
0.0027300000,-0.0816326531
0.0027400000,-0.0816326531
0.0027500000,-0.0816326531
0.0027600000,-0.0816326531
0.0027700000,-0.0816326531
0.0027800000,-0.0816326531
0.0027900000,-0.0816326531
0.0028000000,-0.0816326531
0.0028100000,-0.0816326531
0.0028200000,-0.0816326531
0.0028300000,-0.0816326531
0.0028400000,-0.0816326531
0.0028500000,-0.0816326531
0.0028600000,-0.0816326531
0.0028700000,-0.0816326531
0.0028800000,-0.0612244898
0.0028900000,-0.0816326531
0.0029000000,-0.0816326531
0.0029100000,-0.0816326531
0.0029200000,-0.0816326531
0.0029300000,-0.0612244898
0.0029400000,-0.0816326531
0.0029500000,-0.0612244898
0.0029600000,-0.0612244898
0.0029700000,-0.0816326531
0.0029800000,-0.0816326531
0.0029900000,-0.0612244898
0.0030000000,-0.0612244898
0.0030100000,-0.0612244898
0.0030200000,-0.0612244898
0.0030300000,-0.0612244898
0.0030400000,-0.0612244898
0.0030500000,-0.0612244898
0.0030600000,-0.0612244898
0.0030700000,-0.0408163265
0.0030800000,-0.0612244898
0.0030900000,-0.0408163265
0.0031000000,-0.0204081633
0.0031100000,-0.0204081633
0.0031200000,-0.0204081633
0.0031300000,-0.0204081633
0.0031400000,-0.0204081633
0.0031500000,0.0000000000
0.0031600000,0.0000000000
0.0031700000,0.0000000000
0.0031800000,0.0000000000
0.0031900000,0.0000000000
0.0032000000,0.0000000000
0.0032100000,0.0204081633
0.0032200000,0.0000000000
0.0032300000,0.0000000000
0.0032400000,0.0000000000
0.0032500000,0.0204081633
0.0032600000,0.0204081633
0.0032700000,0.0204081633
0.0032800000,0.0000000000
0.0032900000,0.0204081633
0.0033000000,0.0000000000
0.0033100000,0.0204081633
0.0033200000,0.0000000000
0.0033300000,0.0204081633
0.0033400000,0.0204081633
0.0033500000,0.0000000000
0.0033600000,0.0204081633
0.0033700000,0.0204081633
0.0033800000,0.0204081633
0.0033900000,0.0204081633
